,,Compound,,,,,,,,,,,Accesories,,,,,,,,,,,,,,,,,,
2/4/2024,157.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x6,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2024,157.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,60x8,,,,,,,,25x20,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,65x8,,,,,,,,25x20,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,70x8,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,80x6,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2024,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,60x8,,,,,,,,25x20,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,65x8,,,,,,,,25x20,,,,,,,,,,
3,,,,315x6,,185x7,,,,,,,70x8,,,,,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,75x8,,,,,,,,,,,,,,,,,,
5,,,,405x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2024,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,60x8,,,,,,,,25x20,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,65x8,,,,,,,,25x20,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,70x8,,,,,,,,,,,,,,,,,,
4,,315x4,,,,195x4,,,,,,,75x8,,,,,,,,,,,,,,,,,,
5,,315x3,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x14,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2024,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x6,,185x8,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2024,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,60x8,,,,,,,,25x20,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,65x8,,,,,,,,25x20,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,70x8,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,75x8,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2024,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,60x8,,,,,,,,25x20,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,65x8,,,,,,,,25x20,,,,,,,,,,
3,,,,315x6,,185x8,,,,,,,70x8,,,,,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,75x8,,,,,,,,,,,,,,,,,,
5,,,,415x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2024,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,40x10,,,,,,,,,20x10,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,40x10,,,,,,,,,20x10,,,,,,,,
3,,275x6,,,,185x8,,,,,,,,40x10,,,,,,,,,20x10,,,,,,,,
4,,315x3,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,335x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2024,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,35x14,,20x10,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,35x14,,20x10,,,,,,,,
3,,,,315x6,,185x8,,,,,,,,,,,,,,,,,25x7,,,,,,,,
4,,,,365x4,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,425x1,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024,157.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,60x8,,,,,,,,,,25x7,,,,,,,,
2,,225x8,,,,155x8,,,,,,,65x8,,,,,,,,,,25x7,,,,,,,,
3,,275x6,,,,185x8,,,,,,,70x8,,,,,,,,,,25x7,,,,,,,,
4,,315x4,,,,205x2,,,,,,,75x8,,,,,,,,,,,,,,,,,,
5,,335x2,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,35x14,,25x8,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,35x14,,25x8,,,,,,,,
3,,275x6,,,,185x8,,,,,,,,,,,,,,,,,25x8,,,,,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2024,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,45x10,,25x10,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,45x10,,25x10,,,,,,,,
3,,,,315x6,,185x8,,,,,,,,,,,,,,,,,25x10,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,15x10,,,50x8,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,15x10,,,50x10,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x8,,,,,15x10,,,50x10,,,,,,,,,,,,,,,,,
4,,315x4,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2024,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,7,,,,45x12,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,7,,,,45x12,,,,,,,,,,
3,,,,315x6,,185x8,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x3,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2024,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,7,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,7,,,,,,,,,,,,,,
3,,275x6,,,,185x8,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,315x2,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2024,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,50x10,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,50x10,,,,,,,,,,,,,,,,,
3,,,,315x6,,185x8,,,,,,,,50x10,,,,,,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x3,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,8,,,,45x14,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,7,,,,45x14,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,315x3,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2024,156.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x6,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,315x6,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,315x6,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2024,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,7,,,,45x14,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,7,,,,45x14,,,,,,,,,,
3,,275x6,,,,185x5,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,315x2,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2024,155.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,50x10,,,,,,,,,,25x10,,,,,,,,
2,,,,225x8,,155x8,,,,,,,50x10,,,,,,,,,,25x10,,,,,,,,
3,,,,315x6,,185x7,,,,,,,50x10,,,,,,,,,,25x10,,,,,,,,
4,,,,365x4,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2024,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,45x16,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,45x16,,,,,,100x10,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,,,,,,,,,120x10,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,140x6,,,,
5,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2024,155.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,80x10,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,100x10,,,,,,,,,
3,,,,315x6,,185x7,,,,,,,,,,,,,,,,120x10,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,140x8,,,,,,,,,
5,,,,405x2,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,415x2,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2024,155.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,50x10,,,,,,,,,,,,,,100x10,,,,
3,,275x6,,,,185x7,,,,,,,50x10,,,,,,,,,,,,,,120x10,,,,
4,,315x4,,,,195x4,,,,,,,,,,,,,,,,,,,,,140x6,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2024,155.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,60x7,,,,,,,,,,,,,,80x10,,,,
2,,,,225x8,,155x8,,,,,,,60x7,,,,,,,,,,,,,,100x10,,,,
3,,,,315x6,,185x7,,,,,,,60x7,,,,,,,,,,,,,,120x10,,,,
4,,,,365x4,,195x5,,,,,,,,,,,,,,,,,,,,,140x7,,,,
5,,,,405x3,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,415x2,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2024,155.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x8,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x4,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2024,155.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,80x10,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,100x10,,,,
3,,,,315x6,,185x8,,,,,,,,,,,,,,,,,,,,,120x10,,,,
4,,,,365x4,,205x3,,,,,,,,,,,,,,,,,,,,,140x8,,,,
5,,,,415x2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2024,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x8,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x4,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,335x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2024,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,250x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,300x6,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,300x6,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,275x8,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2024,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,,80x10,,,
2,,225x8,,,,155x8,,,,,,,50x10,,,,,,,,,,,,,,,100x10,,,
3,,275x6,,,,185x5,,,,,,,50x10,,,,,,,,,,,,,,,120x8,,,
4,,295x4,,,,185x5,,,,,,,,,,,,,,,,,,,,,,140x6,,,
5,,315x2,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2024,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,80x10,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,100x10,,,
3,,275x6,,,,185x3,,,,,,,,,,,,,,,,,,,,,,120x10,,,
4,,315x3,,,,155x8,,,,,,,,,,,,,,,,,,,,,,140x8,,,
5,,315x2,,,,165x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2024,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,6,,,,,,,,,,,80x10,,,
2,,225x8,,,,155x8,,,,,,,,,,,6,,,,,,,,,,,100x10,,,
3,,275x7,,,,185x4,,,,,,,,,,,6,,,,,,,,,,,120x10,,,
4,,295x5,,,,165x6,,,,,,,,,,,,,,,,,,,,,,140x6,,,
5,,315x3,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2024,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,50x8,,7,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,50x8,,7,,,,,,,,,,,,,,
3,,225x8,,,,155x8,,,,,,,,,,,7,,,,,,,,,,,,,,
4,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2024,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,50x10,,,,15,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,50x10,,,,15,,,,,,,,,,,,
3,,275x7,,,,185x5,,,,,,,,,50x10,,,,15,,,,,,,,,,,,
4,,315x3,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2024,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,65x10,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,95x5,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,275x6,75x7,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2024,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,225x8,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2024,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,60x8,,,,,,,,,,,,,,100x10,,,,
3,,275x7,,,,185x4,,,,,,,,,,,,,,,,,,,,,120x10,,,,
4,,295x4,,,,175x6,,,,,,,,,,,,,,,,,,,,,140x6,,,,
5,,315x2,,,,175x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2024,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,135x5,,135x10,,,,,,,60x8,,,,,,,,,,,25x10,,,,,,,
2,,225x8,,,,155x8,,,,,,,60x8,,,,,,,,,,,25x10,,,,,,,
3,,,,,,185x6,,,,,,,,,,,,,,,,,,25x10,,,,,,,
4,,,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2024,154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,,,135x10,,,,,,,70x7,30x20,,,,,,,,,,,,,80x10,,,,
2,,225x8,65x10,,,155x8,,,,,,,70x7,30x20,,,,,,,,,,,,,100x10,,,,
3,,,95x6,,,185x6,,,,,,,,,,,,,,,,,,,,,120x10,,,,
4,,,75x10,,,185x6,,,,,,,,,,,,,,,,,,,,,140x7,,,,
5,,,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2024,154.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,45x12,,,135x12,,,,,,,40x14,70x6,,,,,,,,,,,,,80x12,,,,
2,,,45x12,,,135x12,,,,,,,40x14,70x6,,,,,,,,,,,,,80x12,,,,
3,,,65x10,,,155x8,,,,,,,,,,,,,,,,,,,,,100x10,,,,
4,,,65x10,,,155x8,,,,,,,,,,,,,,,,,,,,,100x10,,,,
5,,,75x8,,,,,,,,,,,,,,,,,,,,,,,,120x6,,,,
6,,,75x8,,,,,,,,,,,,,,,,,,,,,,,,120x6,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2024,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,45x12,,,,95x12,,,,,,70x7,40x14,,,,,,,,80x12,,,,,,,,,
2,,,45x12,,,,95x12,,,,,,70x7,40x14,,,,,,,,80x12,,,,,,,,,
3,,,65x10,,,,115x10,,,,,,,,,,,,,,,100x10,,,,,,,,,
4,,,65x10,,,,115x10,,,,,,,,,,,,,,,100x10,,,,,,,,,
5,,,75x8,,,,135x8,,,,,,,,,,,,,,,120x6,,,,,,,,,
